"o1"	"o2"	"o3"	"o4"	"o5"	"o6"	"o7"	"o8"	"o9"	"o10"	"o11"	"o12"	"o13"	"o14"	"o15"	"o16"	"o17"	"o18"	"o19"	"o20"	"o21"	"o22"	"o23"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"	"k17"	"k18"	"k19"	"k20"	"k21"	"k22"	"k23"	"k24"	"k25"	"k26"	"k27"	"k28"	"k29"	"k30"	"leseferism.etatism"	"mat_econimic"	"mat_social"	"father_edu"	"mother_edu"	"year_at_uni"	"uni_programme"	"work_experience"	"hometown_size"	"birthdate"	"gender"	"age"	"eduprog4"	"eduprog3"	"knowIV"	"opinionIV"
"280"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	6	2	4	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"1_year+"	">100k"	1992	"female"	23	"EBMF"	"EBMF"	0	0
"281"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	7	3	3	"higher_edu"	"PHD+"	"BA_2"	"Law"	"1_year+"	">100k"	1993	"female"	22	"SSH"	"SSHA"	0	0
"282"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	4	2	3	"higher_edu"	"high_school"	"BA_2"	"Management"	"1_year+"	">100k"	1994	"female"	21	"EBMF"	"EBMF"	0	0
"283"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	3	4	2	"high_school"	"higher_edu"	NA	"Art"	NA	NA	NA	NA	NA	"Art"	"SSHA"	0	0
"284"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"DontKnow"	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	5	3	3	"high_school"	"high_school"	NA	"Art"	NA	NA	NA	NA	NA	"Art"	"SSHA"	0	0
"285"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	1	1	NA	1	1	0	NA	1	0	NA	0	NA	NA	NA	1	1	0	1	0	1	0	NA	1	NA	1	NA	NA	1	1	4	4	3	"PHD+"	"PHD+"	"BA_2"	"Diplomacy"	NA	"<1k-5k"	1995	"male"	20	"SSH"	"SSHA"	1	0
"286"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	7	2	2	"higher_edu"	"high_school"	"BA_2"	"Math/CS"	"1_year+"	">100k"	1990	"female"	25	"STEM"	"STEM"	0	0
"287"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	3	3	2	"higher_edu"	"high_school"	"BA_2"	"Math/CS"	"Up_to_1_year"	"5k-20k"	1994	"male"	21	"STEM"	"STEM"	0	0
"288"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	5	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Math/CS"	NA	">100k"	1994	"female"	21	"STEM"	"STEM"	0	0
"289"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	1	7	3	3	"high_school"	"high_school"	"BA_2"	"Management"	"1_year+"	"5k-20k"	1993	"male"	22	"EBMF"	"EBMF"	0	0
"290"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	4	3	2	"high_school"	"high_school"	"BA_2"	"Law"	"Up_to_1_year"	"<1k"	1994	"female"	21	"SSH"	"SSHA"	0	0
"291"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	0	0	1	0	7	1	1	"higher_edu"	"PHD+"	"BA_1"	"Bussiness"	"Up_to_1_year"	">100k"	1994	"female"	21	"EBMF"	"EBMF"	0	0
"292"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	7	3	3	"higher_edu"	"higher_edu"	"BA_2"	"Management"	"Up_to_1_year"	">100k"	1994	"female"	21	"EBMF"	"EBMF"	0	0
"293"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	6	3	2	"vocational"	"high_school"	"BA_2"	"Math/CS"	"1_year+"	"<1k-5k"	1991	"male"	24	"STEM"	"STEM"	0	0
"294"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	0	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	7	3	3	"higher_edu"	"high_school"	"BA_2"	"Law"	NA	"5k-20k"	1993	"male"	22	"SSH"	"SSHA"	0	0
"295"	"Disagree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	2	3	4	"higher_edu"	"higher_edu"	"BA_2"	"International_Rel"	"Up_to_1_year"	"5k-20k"	1993	"female"	22	"SSH"	"SSHA"	0	0
"296"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	7	3	3	"high_school"	"vocational"	"BA_2"	"Bussiness"	"1_year+"	"<1k-5k"	1994	"female"	21	"EBMF"	"EBMF"	0	0
"297"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	1	1	0	0	0	0	NA	1	0	NA	1	NA	NA	1	NA	1	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	4	4	4	"higher_edu"	"higher_edu"	"BA_2"	"Diplomacy"	"Up_to_1_year"	"20k-100k"	1994	"female"	21	"SSH"	"SSHA"	1	0
"298"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	0	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	5	3	3	"high_school"	"higher_edu"	"BA_2"	"Art"	"Up_to_1_year"	">100k"	1993	"female"	22	"Art"	"SSHA"	0	0
"299"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	0	6	3	3	"vocational"	"higher_edu"	"BA_2"	"Management"	NA	"<1k-5k"	1993	"female"	22	"EBMF"	"EBMF"	0	0
"300"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	7	3	2	"high_school"	"higher_edu"	"BA_2"	"Finance/Actuarial"	NA	"20k-100k"	1993	"female"	22	"SSH"	"SSHA"	0	0
"301"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	6	3	4	"vocational"	"high_school"	"BA_1"	"Finance/Actuarial"	"Up_to_1_year"	"20k-100k"	1995	"female"	20	"SSH"	"SSHA"	0	0
"302"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	0	5	2	1	"PHD+"	"high_school"	"BA_1"	"Finance/Actuarial"	NA	">100k"	1996	"male"	19	"SSH"	"SSHA"	0	0
"303"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	4	4	"vocational"	"high_school"	"BA_3"	"Economy"	"Up_to_1_year"	">100k"	1990	"male"	25	"EBMF"	"EBMF"	0	0
"304"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	1	1	3	2	3	"higher_edu"	"high_school"	"BA_1"	"Finance/Actuarial"	"Up_to_1_year"	">100k"	1994	"male"	21	"SSH"	"SSHA"	0	0
"305"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	2	3	"vocational"	"high_school"	"BA_3"	"Economy"	"No_experience"	"5k-20k"	1993	"male"	22	"EBMF"	"EBMF"	0	0
"306"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	5	2	3	"high_school"	"high_school"	"BA_3"	"Finance/Actuarial"	"1_year+"	">100k"	1993	"male"	22	"SSH"	"SSHA"	0	0
"307"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	4	4	"vocational"	"vocational"	"BA_3"	"Economy"	"1_year+"	"5k-20k"	1992	"male"	23	"EBMF"	"EBMF"	0	0
"308"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	6	3	2	"higher_edu"	"higher_edu"	"BA_2"	"Finance/Actuarial"	"No_experience"	"5k-20k"	1993	"male"	22	"SSH"	"SSHA"	0	0
"309"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	0	0	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	1	0	7	2	2	"high_school"	"vocational"	"BA_1"	"Finance/Actuarial"	NA	"5k-20k"	1994	"female"	21	"SSH"	"SSHA"	0	0
"310"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	5	2	3	"higher_edu"	"high_school"	"BA_1"	"Management"	"Up_to_1_year"	"20k-100k"	1994	"male"	21	"EBMF"	"EBMF"	0	0
"311"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	6	2	3	"higher_edu"	"higher_edu"	"BA_2"	"Finance/Actuarial"	"Up_to_1_year"	"<1k-5k"	1993	"female"	22	"SSH"	"SSHA"	0	0
"312"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	2	4	4	"higher_edu"	"high_school"	"BA_2"	"Economy"	"1_year+"	">100k"	1993	"male"	22	"EBMF"	"EBMF"	0	0
"313"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	0	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	2	4	3	"high_school"	"high_school"	"BA_3"	"Economy"	"1_year+"	">100k"	1993	"male"	22	"EBMF"	"EBMF"	0	0
